file,start_well,goal_well,path_length,path_dim_x,path_dim_y,path_dim_z,endpoints_dim_x,endpoints_dim_y,endpoints_dim_z,diff_dim_x,diff_dim_y,diff_dim_z
v2.5_2240.h5,11,7,128.0,27,39,14,13,20,7,14,19,7
v2.5_2240.h5,11,4,167.0,34,40,17,17,1,15,17,39,2
v2.5_2240.h5,11,6,115.0,23,23,20,13,6,18,10,17,2
v2.5_3112.h5,0,3,11.0,7,2,1,7,1,1,0,1,0
v2.5_3112.h5,0,1,20.0,5,7,6,5,5,6,0,2,0
v2.5_3112.h5,0,4,13.0,8,2,3,8,2,3,0,0,0
v2.5_3112.h5,0,5,41.0,13,16,6,13,16,2,0,0,4
v2.5_3112.h5,1,3,17.0,2,7,5,2,4,5,0,3,0
v2.5_3112.h5,1,0,20.0,5,7,6,5,5,6,0,2,0
v2.5_3112.h5,1,4,13.0,3,7,3,3,7,3,0,0,0
v2.5_3112.h5,1,7,82.0,19,31,5,16,10,4,3,21,1
v2.5_3112.h5,2,6,32.0,9,12,5,7,9,4,2,3,1
v2.5_3112.h5,2,3,23.0,2,15,2,1,15,1,1,0,1
v2.5_3112.h5,2,5,13.0,7,2,3,7,2,2,0,0,1
v2.5_3112.h5,2,4,21.0,3,12,4,2,12,3,1,0,1
v2.5_3112.h5,3,1,17.0,2,7,5,2,4,5,0,3,0
v2.5_3112.h5,3,0,11.0,7,2,1,7,1,1,0,1,0
v2.5_3112.h5,3,4,6.0,1,3,2,1,3,2,0,0,0
v2.5_3112.h5,3,7,77.0,16,27,6,14,6,1,2,21,5
v2.5_3112.h5,4,3,6.0,1,3,2,1,3,2,0,0,0
v2.5_3112.h5,4,1,13.0,3,7,3,3,7,3,0,0,0
v2.5_3112.h5,4,7,77.0,17,24,5,13,3,1,4,21,4
v2.5_3112.h5,4,5,36.0,9,14,5,5,14,1,4,0,4
v2.5_3112.h5,5,2,13.0,7,2,3,7,2,2,0,0,1
v2.5_3112.h5,5,6,27.0,3,10,7,0,7,6,3,3,1
v2.5_3112.h5,5,9,39.0,11,11,3,9,0,2,2,11,1
v2.5_3112.h5,5,8,34.0,10,11,3,8,5,1,2,6,2
v2.5_3112.h5,6,2,32.0,9,12,5,7,9,4,2,3,1
v2.5_3112.h5,6,10,43.0,19,4,7,16,1,6,3,3,1
v2.5_3112.h5,6,5,27.0,3,10,7,0,7,6,3,3,1
v2.5_3112.h5,6,8,39.0,11,6,6,8,2,5,3,4,1
v2.5_3112.h5,7,3,77.0,16,27,6,14,6,1,2,21,5
v2.5_3112.h5,7,2,62.0,18,22,3,15,9,2,3,13,1
v2.5_3112.h5,7,9,16.0,2,11,2,1,11,2,1,0,0
v2.5_3112.h5,7,4,77.0,17,24,5,13,3,1,4,21,4
v2.5_3112.h5,8,10,18.0,8,4,3,8,3,1,0,1,2
v2.5_3112.h5,8,6,39.0,11,6,6,8,2,5,3,4,1
v2.5_3112.h5,8,9,9.0,1,5,2,1,5,1,0,0,1
v2.5_3112.h5,8,5,34.0,10,11,3,8,5,1,2,6,2
v2.5_3112.h5,9,10,21.0,7,8,4,7,8,2,0,0,2
v2.5_3112.h5,9,6,44.0,12,11,5,9,7,4,3,4,1
v2.5_3112.h5,9,8,9.0,1,5,2,1,5,1,0,0,1
v2.5_3112.h5,9,5,39.0,11,11,3,9,0,2,2,11,1
v2.5_3112.h5,10,6,43.0,19,4,7,16,1,6,3,3,1
v2.5_3112.h5,10,2,43.0,23,13,3,23,10,2,0,3,1
v2.5_3112.h5,10,11,35.0,8,13,2,7,4,0,1,9,2
v2.5_3112.h5,10,8,18.0,8,4,3,8,3,1,0,1,2
v2.5_3112.h5,11,10,35.0,8,13,2,7,4,0,1,9,2
v2.5_3112.h5,11,6,74.0,27,13,9,23,3,6,4,10,3
v2.5_3112.h5,11,9,54.0,15,17,5,14,4,2,1,13,3
v2.5_3112.h5,11,8,51.0,16,13,4,15,1,1,1,12,3
v2.5_0591.h5,0,3,41.0,15,12,4,10,11,0,5,1,4
v2.5_0591.h5,0,6,51.0,23,16,4,23,13,3,0,3,1
v2.5_0591.h5,0,1,19.0,5,9,5,5,9,5,0,0,0
v2.5_0591.h5,0,4,32.0,18,1,5,18,1,1,0,0,4
v2.5_0591.h5,1,6,34.0,18,7,2,18,4,2,0,3,0
v2.5_0591.h5,1,3,42.0,11,20,5,5,20,5,6,0,0
v2.5_0591.h5,1,0,19.0,5,9,5,5,9,5,0,0,0
v2.5_0591.h5,1,4,33.0,14,9,4,13,8,4,1,1,0
v2.5_0591.h5,2,3,40.0,8,18,5,1,18,5,7,0,0
v2.5_0591.h5,2,8,141.0,28,45,12,17,15,7,11,30,5
v2.5_0591.h5,2,7,105.0,23,44,2,15,22,2,8,22,0
v2.5_0591.h5,2,9,133.0,28,49,8,19,20,4,9,29,4
v2.5_0591.h5,3,8,93.0,19,27,7,16,3,2,3,24,5
v2.5_0591.h5,3,2,40.0,8,18,5,1,18,5,7,0,0
v2.5_0591.h5,3,4,29.0,10,12,3,8,12,1,2,0,2
v2.5_0591.h5,3,0,41.0,15,12,4,10,11,0,5,1,4
v2.5_0591.h5,4,6,21.0,5,12,2,5,12,2,0,0,0
v2.5_0591.h5,4,3,29.0,10,12,3,8,12,1,2,0,2
v2.5_0591.h5,4,5,38.0,10,12,3,5,6,1,5,6,2
v2.5_0591.h5,4,7,58.0,11,20,6,6,8,4,5,12,2
v2.5_0591.h5,5,6,19.0,5,6,3,0,6,3,5,0,0
v2.5_0591.h5,5,10,29.0,7,15,4,7,15,3,0,0,1
v2.5_0591.h5,5,4,38.0,10,12,3,5,6,1,5,6,2
v2.5_0591.h5,5,7,32.0,6,14,4,1,14,3,5,0,1
v2.5_0591.h5,6,10,26.0,7,9,7,7,9,6,0,0,1
v2.5_0591.h5,6,11,86.0,23,20,9,14,11,5,9,9,4
v2.5_0591.h5,6,5,19.0,5,6,3,0,6,3,5,0,0
v2.5_0591.h5,6,4,21.0,5,12,2,5,12,2,0,0,0
v2.5_0591.h5,7,8,16.0,2,7,6,2,7,5,0,0,1
v2.5_0591.h5,7,3,83.0,19,24,6,14,4,3,5,20,3
v2.5_0591.h5,7,9,8.0,4,2,2,4,2,2,0,0,0
v2.5_0591.h5,7,4,58.0,11,20,6,6,8,4,5,12,2
v2.5_0591.h5,8,3,93.0,19,27,7,16,3,2,3,24,5
v2.5_0591.h5,8,11,115.0,22,36,9,11,16,6,11,20,3
v2.5_0591.h5,8,9,16.0,3,5,5,2,5,3,1,0,2
v2.5_0591.h5,8,7,16.0,2,7,6,2,7,5,0,0,1
v2.5_0591.h5,9,8,16.0,3,5,5,2,5,3,1,0,2
v2.5_0591.h5,9,11,95.0,19,31,9,9,11,9,10,20,0
v2.5_0591.h5,9,7,8.0,4,2,2,4,2,2,0,0,0
v2.5_0591.h5,9,4,54.0,11,22,4,10,10,2,1,12,2
v2.5_0591.h5,10,6,26.0,7,9,7,7,9,6,0,0,1
v2.5_0591.h5,10,11,82.0,16,20,11,7,20,11,9,0,0
v2.5_0591.h5,10,5,29.0,7,15,4,7,15,3,0,0,1
v2.5_0591.h5,10,4,61.0,17,23,8,12,21,4,5,2,4
v2.5_0591.h5,11,6,86.0,23,20,9,14,11,5,9,9,4
v2.5_0591.h5,11,8,115.0,22,36,9,11,16,6,11,20,3
v2.5_0591.h5,11,9,95.0,19,31,9,9,11,9,10,20,0
v2.5_0591.h5,11,5,83.0,23,20,9,14,5,8,9,15,1
v2.5_1576.h5,0,1,38.0,7,23,5,7,23,4,0,0,1
v2.5_1576.h5,0,2,50.0,10,31,6,9,31,6,1,0,0
v2.5_1576.h5,0,3,18.0,13,5,0,13,5,0,0,0,0
v2.5_1576.h5,0,4,44.0,15,18,5,15,18,5,0,0,0
v2.5_1576.h5,1,2,12.0,2,8,2,2,8,2,0,0,0
v2.5_1576.h5,1,5,21.0,11,5,4,11,5,3,0,0,1
v2.5_1576.h5,1,4,28.0,9,9,3,8,5,1,1,4,2
v2.5_1576.h5,1,7,62.0,14,14,15,14,0,10,0,14,5
v2.5_1576.h5,2,1,12.0,2,8,2,2,8,2,0,0,0
v2.5_1576.h5,2,5,15.0,9,3,2,9,3,1,0,0,1
v2.5_1576.h5,2,4,22.0,6,13,2,6,13,1,0,0,1
v2.5_1576.h5,2,8,32.0,15,11,2,15,9,0,0,2,2
v2.5_1576.h5,3,0,18.0,13,5,0,13,5,0,0,0,0
v2.5_1576.h5,3,1,38.0,8,18,7,6,18,4,2,0,3
v2.5_1576.h5,3,4,22.0,2,13,5,2,13,5,0,0,0
v2.5_1576.h5,3,7,66.0,8,32,9,8,18,6,0,14,3
v2.5_1576.h5,4,1,28.0,9,9,3,8,5,1,1,4,2
v2.5_1576.h5,4,5,15.0,3,10,2,3,10,2,0,0,0
v2.5_1576.h5,4,7,56.0,6,19,14,6,5,11,0,14,3
v2.5_1576.h5,4,3,22.0,2,13,5,2,13,5,0,0,0
v2.5_1576.h5,5,6,20.0,2,10,4,2,6,4,0,4,0
v2.5_1576.h5,5,2,15.0,9,3,2,9,3,1,0,0,1
v2.5_1576.h5,5,4,15.0,3,10,2,3,10,2,0,0,0
v2.5_1576.h5,5,8,29.0,8,14,2,6,12,1,2,2,1
v2.5_1576.h5,6,5,20.0,2,10,4,2,6,4,0,4,0
v2.5_1576.h5,6,2,41.0,13,11,5,11,3,3,2,8,2
v2.5_1576.h5,6,8,13.0,4,6,3,4,6,3,0,0,0
v2.5_1576.h5,6,7,29.0,3,12,10,1,11,9,2,1,1
v2.5_1576.h5,7,5,49.0,5,14,16,3,5,13,2,9,3
v2.5_1576.h5,7,6,29.0,3,12,10,1,11,9,2,1,1
v2.5_1576.h5,7,4,56.0,6,19,14,6,5,11,0,14,3
v2.5_1576.h5,7,3,66.0,8,32,9,8,18,6,0,14,3
v2.5_1576.h5,8,6,13.0,4,6,3,4,6,3,0,0,0
v2.5_1576.h5,8,5,29.0,8,14,2,6,12,1,2,2,1
v2.5_1576.h5,8,9,15.0,4,7,3,4,7,2,0,0,1
v2.5_1576.h5,8,7,36.0,3,18,12,3,17,12,0,1,0
v2.5_1576.h5,9,10,48.0,12,11,9,10,3,9,2,8,0
v2.5_1576.h5,9,6,22.0,8,13,1,8,13,1,0,0,0
v2.5_1576.h5,9,8,15.0,4,7,3,4,7,2,0,0,1
v2.5_1576.h5,9,7,49.0,8,24,11,7,24,10,1,0,1
v2.5_1576.h5,10,6,54.0,20,16,10,18,10,10,2,6,0
v2.5_1576.h5,10,5,76.0,24,22,9,20,16,6,4,6,3
v2.5_1576.h5,10,9,48.0,12,11,9,10,3,9,2,8,0
v2.5_1576.h5,10,8,47.0,16,11,9,14,4,7,2,7,2
v2.5_1155.h5,0,3,48.0,14,14,6,14,2,4,0,12,2
v2.5_1155.h5,0,9,108.0,29,38,6,29,14,3,0,24,3
v2.5_1155.h5,0,1,18.0,6,7,3,6,7,1,0,0,2
v2.5_1155.h5,0,2,30.0,9,19,2,9,19,2,0,0,0
v2.5_1155.h5,1,0,18.0,6,7,3,6,7,1,0,0,2
v2.5_1155.h5,1,3,36.0,8,12,6,8,5,3,0,7,3
v2.5_1155.h5,1,4,19.0,9,8,2,9,8,2,0,0,0
v2.5_1155.h5,1,2,18.0,3,12,3,3,12,3,0,0,0
v2.5_1155.h5,2,3,30.0,5,17,7,5,17,6,0,0,1
v2.5_1155.h5,2,0,30.0,9,19,2,9,19,2,0,0,0
v2.5_1155.h5,2,4,11.0,6,4,1,6,4,1,0,0,0
v2.5_1155.h5,2,5,18.0,7,4,5,7,3,4,0,1,1
v2.5_1155.h5,3,0,48.0,14,14,6,14,2,4,0,12,2
v2.5_1155.h5,3,9,98.0,21,36,5,15,12,1,6,24,4
v2.5_1155.h5,3,1,36.0,8,12,6,8,5,3,0,7,3
v2.5_1155.h5,3,4,29.0,5,13,6,1,13,5,4,0,1
v2.5_1155.h5,4,3,29.0,5,13,6,1,13,5,4,0,1
v2.5_1155.h5,4,9,81.0,16,25,8,14,1,4,2,24,4
v2.5_1155.h5,4,2,11.0,6,4,1,6,4,1,0,0,0
v2.5_1155.h5,4,5,19.0,3,8,4,1,7,3,2,1,1
v2.5_1155.h5,5,9,64.0,13,24,5,13,8,1,0,16,4
v2.5_1155.h5,5,10,43.0,13,17,6,13,13,3,0,4,3
v2.5_1155.h5,5,4,19.0,3,8,4,1,7,3,2,1,1
v2.5_1155.h5,5,2,18.0,7,4,5,7,3,4,0,1,1
v2.5_1155.h5,6,8,30.0,11,5,7,8,1,7,3,4,0
v2.5_1155.h5,6,10,39.0,16,5,7,13,5,7,3,0,0
v2.5_1155.h5,6,7,43.0,11,9,15,8,9,14,3,0,1
v2.5_1155.h5,6,5,40.0,4,18,12,0,18,10,4,0,2
v2.5_1155.h5,7,10,16.0,5,4,7,5,4,7,0,0,0
v2.5_1155.h5,7,8,15.0,0,8,7,0,8,7,0,0,0
v2.5_1155.h5,7,5,35.0,8,15,5,8,9,4,0,6,1
v2.5_1155.h5,7,6,43.0,11,9,15,8,9,14,3,0,1
v2.5_1155.h5,8,10,11.0,5,4,1,5,4,0,0,0,1
v2.5_1155.h5,8,11,38.0,9,13,13,9,13,10,0,0,3
v2.5_1155.h5,8,7,15.0,0,8,7,0,8,7,0,0,0
v2.5_1155.h5,8,6,30.0,11,5,7,8,1,7,3,4,0
v2.5_1155.h5,9,11,34.0,5,13,8,4,12,6,1,1,2
v2.5_1155.h5,9,3,98.0,21,36,5,15,12,1,6,24,4
v2.5_1155.h5,9,4,81.0,16,25,8,14,1,4,2,24,4
v2.5_1155.h5,9,5,64.0,13,24,5,13,8,1,0,16,4
v2.5_1155.h5,10,8,11.0,5,4,1,5,4,0,0,0,1
v2.5_1155.h5,10,11,33.0,7,9,12,4,9,10,3,0,2
v2.5_1155.h5,10,7,16.0,5,4,7,5,4,7,0,0,0
v2.5_1155.h5,10,6,39.0,16,5,7,13,5,7,3,0,0
v2.5_1155.h5,11,9,34.0,5,13,8,4,12,6,1,1,2
v2.5_1155.h5,11,10,33.0,7,9,12,4,9,10,3,0,2
v2.5_1155.h5,11,7,21.0,9,5,5,9,5,3,0,0,2
v2.5_1155.h5,11,5,54.0,17,15,9,17,4,7,0,11,2
v2.5_0440.h5,0,2,12.0,7,2,1,7,1,0,0,1,1
v2.5_0440.h5,0,7,151.0,25,38,17,16,2,15,9,36,2
v2.5_0440.h5,0,1,16.0,6,5,2,6,3,1,0,2,1
v2.5_0440.h5,0,4,21.0,9,8,1,9,6,0,0,2,1
v2.5_0440.h5,1,2,10.0,1,5,2,1,4,1,0,1,1
v2.5_0440.h5,1,0,16.0,6,5,2,6,3,1,0,2,1
v2.5_0440.h5,1,4,9.0,3,3,2,3,3,1,0,0,1
v2.5_0440.h5,1,9,110.0,22,33,5,17,1,2,5,32,3
v2.5_0440.h5,2,0,12.0,7,2,1,7,1,0,0,1,1
v2.5_0440.h5,2,7,87.0,14,24,17,9,1,15,5,23,2
v2.5_0440.h5,2,1,10.0,1,5,2,1,4,1,0,1,1
v2.5_0440.h5,2,4,11.0,2,7,1,2,7,0,0,0,1
v2.5_0440.h5,3,5,28.0,10,8,3,5,8,1,5,0,2
v2.5_0440.h5,3,8,20.0,10,7,3,10,7,3,0,0,0
v2.5_0440.h5,3,10,45.0,17,10,6,15,2,4,2,8,2
v2.5_0440.h5,3,4,49.0,6,22,6,1,22,6,5,0,0
v2.5_0440.h5,4,2,11.0,2,7,1,2,7,0,0,0,1
v2.5_0440.h5,4,0,21.0,9,8,1,9,6,0,0,2,1
v2.5_0440.h5,4,1,9.0,3,3,2,3,3,1,0,0,1
v2.5_0440.h5,4,9,69.0,14,20,6,14,2,3,0,18,3
v2.5_0440.h5,5,8,22.0,5,4,6,5,1,2,0,3,4
v2.5_0440.h5,5,6,27.0,4,11,10,2,11,10,2,0,0
v2.5_0440.h5,5,3,28.0,10,8,3,5,8,1,5,0,2
v2.5_0440.h5,5,10,25.0,10,6,6,10,6,3,0,0,3
v2.5_0440.h5,6,5,27.0,4,11,10,2,11,10,2,0,0
v2.5_0440.h5,6,8,55.0,5,15,13,3,12,12,2,3,1
v2.5_0440.h5,6,4,36.0,10,4,15,6,3,15,4,1,0
v2.5_0440.h5,6,1,37.0,10,7,16,9,6,16,1,1,0
v2.5_0440.h5,7,2,87.0,14,24,17,9,1,15,5,23,2
v2.5_0440.h5,7,0,151.0,25,38,17,16,2,15,9,36,2
v2.5_0440.h5,7,9,41.0,7,12,14,7,6,12,0,6,2
v2.5_0440.h5,7,1,137.0,22,38,16,10,5,14,12,33,2
v2.5_0440.h5,8,5,22.0,5,4,6,5,1,2,0,3,4
v2.5_0440.h5,8,6,55.0,5,15,13,3,12,12,2,3,1
v2.5_0440.h5,8,10,11.0,5,5,1,5,5,1,0,0,0
v2.5_0440.h5,8,3,20.0,10,7,3,10,7,3,0,0,0
v2.5_0440.h5,9,7,41.0,7,12,14,7,6,12,0,6,2
v2.5_0440.h5,9,2,74.0,16,25,6,16,5,3,0,20,3
v2.5_0440.h5,9,4,69.0,14,20,6,14,2,3,0,18,3
v2.5_0440.h5,9,1,110.0,22,33,5,17,1,2,5,32,3
v2.5_0440.h5,10,8,11.0,5,5,1,5,5,1,0,0,0
v2.5_0440.h5,10,5,25.0,10,6,6,10,6,3,0,0,3
v2.5_0440.h5,10,11,67.0,20,14,8,10,7,4,10,7,4
v2.5_0440.h5,10,3,45.0,17,10,6,15,2,4,2,8,2
v2.5_0440.h5,11,8,74.0,25,14,8,15,2,3,10,12,5
v2.5_0440.h5,11,5,86.0,30,14,8,20,1,1,10,13,7
v2.5_0440.h5,11,10,67.0,20,14,8,10,7,4,10,7,4
v2.5_0440.h5,11,9,86.0,20,28,11,10,15,9,10,13,2
v2.5_3200.h5,0,10,63.0,22,14,6,20,2,1,2,12,5
v2.5_3200.h5,0,9,46.0,18,13,8,18,7,7,0,6,1
v2.5_3200.h5,0,3,10.0,4,3,2,3,3,2,1,0,0
v2.5_3200.h5,0,2,10.0,2,5,3,2,5,3,0,0,0
v2.5_3200.h5,1,0,40.0,6,16,12,0,16,12,6,0,0
v2.5_3200.h5,1,9,36.0,18,9,6,18,9,5,0,0,1
v2.5_3200.h5,1,7,38.0,13,12,4,12,6,2,1,6,2
v2.5_3200.h5,1,2,30.0,6,11,9,2,11,9,4,0,0
v2.5_3200.h5,2,0,10.0,2,5,3,2,5,3,0,0,0
v2.5_3200.h5,2,9,30.0,16,5,5,16,2,4,0,3,1
v2.5_3200.h5,2,3,12.0,2,8,1,1,8,1,1,0,0
v2.5_3200.h5,2,1,30.0,6,11,9,2,11,9,4,0,0
v2.5_3200.h5,3,0,10.0,4,3,2,3,3,2,1,0,0
v2.5_3200.h5,3,10,57.0,19,14,5,17,5,1,2,9,4
v2.5_3200.h5,3,2,12.0,2,8,1,1,8,1,1,0,0
v2.5_3200.h5,3,6,29.0,5,11,8,5,10,8,0,1,0
v2.5_3200.h5,4,8,29.0,11,7,6,9,4,6,2,3,0
v2.5_3200.h5,4,0,59.0,6,28,13,4,28,13,2,0,0
v2.5_3200.h5,4,5,40.0,11,8,6,3,1,6,8,7,0
v2.5_3200.h5,4,6,26.0,6,15,3,4,15,3,2,0,0
v2.5_3200.h5,5,4,40.0,11,8,6,3,1,6,8,7,0
v2.5_3200.h5,5,8,13.0,6,5,1,6,5,0,0,0,1
v2.5_3200.h5,5,6,26.0,4,16,3,1,16,3,3,0,0
v2.5_3200.h5,5,3,55.0,5,27,5,4,26,5,1,1,0
v2.5_3200.h5,6,8,21.0,5,11,4,5,11,3,0,0,1
v2.5_3200.h5,6,4,26.0,6,15,3,4,15,3,2,0,0
v2.5_3200.h5,6,3,29.0,5,11,8,5,10,8,0,1,0
v2.5_3200.h5,6,5,26.0,4,16,3,1,16,3,3,0,0
v2.5_3200.h5,7,9,32.0,6,15,7,6,15,3,0,0,4
v2.5_3200.h5,7,11,46.0,18,12,7,18,11,1,0,1,6
v2.5_3200.h5,7,1,38.0,13,12,4,12,6,2,1,6,2
v2.5_3200.h5,7,2,52.0,15,20,7,10,17,7,5,3,0
v2.5_3200.h5,8,4,29.0,11,7,6,9,4,6,2,3,0
v2.5_3200.h5,8,10,105.0,19,34,13,7,26,6,12,8,7
v2.5_3200.h5,8,5,13.0,6,5,1,6,5,0,0,0,1
v2.5_3200.h5,8,6,21.0,5,11,4,5,11,3,0,0,1
v2.5_3200.h5,9,10,23.0,5,5,8,2,5,6,3,0,2
v2.5_3200.h5,9,11,22.0,12,5,4,12,4,4,0,1,0
v2.5_3200.h5,9,7,32.0,6,15,7,6,15,3,0,0,4
v2.5_3200.h5,9,2,30.0,16,5,5,16,2,4,0,3,1
v2.5_3200.h5,10,9,23.0,5,5,8,2,5,6,3,0,2
v2.5_3200.h5,10,11,39.0,10,13,10,10,9,10,0,4,0
v2.5_3200.h5,10,3,57.0,19,14,5,17,5,1,2,9,4
v2.5_3200.h5,10,2,47.0,20,9,5,18,3,2,2,6,3
v2.5_3200.h5,11,9,22.0,12,5,4,12,4,4,0,1,0
v2.5_3200.h5,11,10,39.0,10,13,10,10,9,10,0,4,0
v2.5_3200.h5,11,7,46.0,18,12,7,18,11,1,0,1,6
v2.5_3200.h5,11,2,50.0,28,6,8,28,6,8,0,0,0
v2.5_0735.h5,0,4,32.0,10,12,5,10,12,0,0,0,5
v2.5_0735.h5,0,2,41.0,7,17,6,3,16,4,4,1,2
v2.5_0735.h5,0,3,24.0,6,9,4,3,9,4,3,0,0
v2.5_0735.h5,0,9,68.0,23,25,6,23,13,6,0,12,0
v2.5_0735.h5,1,7,41.0,19,10,5,17,5,5,2,5,0
v2.5_0735.h5,1,6,62.0,15,27,6,15,26,1,0,1,5
v2.5_0735.h5,1,5,27.0,11,8,5,10,7,4,1,1,1
v2.5_0735.h5,1,3,50.0,11,19,6,1,18,3,10,1,3
v2.5_0735.h5,2,4,67.0,14,17,10,7,4,4,7,13,6
v2.5_0735.h5,2,6,67.0,21,18,13,14,17,12,7,1,1
v2.5_0735.h5,2,0,41.0,7,17,6,3,16,4,4,1,2
v2.5_0735.h5,2,3,57.0,10,25,9,0,25,8,10,0,1
v2.5_0735.h5,3,6,30.0,16,8,4,14,8,4,2,0,0
v2.5_0735.h5,3,1,50.0,11,19,6,1,18,3,10,1,3
v2.5_0735.h5,3,0,24.0,6,9,4,3,9,4,3,0,0
v2.5_0735.h5,3,9,58.0,20,16,5,20,4,2,0,12,3
v2.5_0735.h5,4,2,67.0,14,17,10,7,4,4,7,13,6
v2.5_0735.h5,4,6,38.0,9,14,10,7,13,8,2,1,2
v2.5_0735.h5,4,0,32.0,10,12,5,10,12,0,0,0,5
v2.5_0735.h5,4,3,44.0,7,21,5,7,21,4,0,0,1
v2.5_0735.h5,5,1,27.0,11,8,5,10,7,4,1,1,1
v2.5_0735.h5,5,7,24.0,9,12,1,7,12,1,2,0,0
v2.5_0735.h5,5,10,29.0,11,14,2,11,14,2,0,0,0
v2.5_0735.h5,5,9,39.0,11,21,4,11,21,3,0,0,1
v2.5_0735.h5,6,8,74.0,8,24,13,4,5,13,4,19,0
v2.5_0735.h5,6,4,38.0,9,14,10,7,13,8,2,1,2
v2.5_0735.h5,6,9,66.0,10,24,6,6,12,2,4,12,4
v2.5_0735.h5,6,3,30.0,16,8,4,14,8,4,2,0,0
v2.5_0735.h5,7,8,25.0,2,16,7,2,16,7,0,0,0
v2.5_0735.h5,7,1,41.0,19,10,5,17,5,5,2,5,0
v2.5_0735.h5,7,10,7.0,4,2,1,4,2,1,0,0,0
v2.5_0735.h5,7,9,17.0,4,9,4,4,9,4,0,0,0
v2.5_0735.h5,8,6,74.0,8,24,13,4,5,13,4,19,0
v2.5_0735.h5,8,7,25.0,2,16,7,2,16,7,0,0,0
v2.5_0735.h5,8,9,20.0,2,7,11,2,7,11,0,0,0
v2.5_0735.h5,8,10,22.0,2,14,6,2,14,6,0,0,0
v2.5_0735.h5,9,7,17.0,4,9,4,4,9,4,0,0,0
v2.5_0735.h5,9,8,20.0,2,7,11,2,7,11,0,0,0
v2.5_0735.h5,9,10,12.0,0,7,5,0,7,5,0,0,0
v2.5_0735.h5,9,11,98.0,18,21,18,10,9,7,8,12,11
v2.5_0735.h5,10,7,7.0,4,2,1,4,2,1,0,0,0
v2.5_0735.h5,10,8,22.0,2,14,6,2,14,6,0,0,0
v2.5_0735.h5,10,9,12.0,0,7,5,0,7,5,0,0,0
v2.5_0735.h5,10,11,88.0,21,15,15,10,2,12,11,13,3
v2.5_0735.h5,11,7,83.0,22,15,15,14,0,11,8,15,4
v2.5_0735.h5,11,6,128.0,28,33,15,16,21,5,12,12,10
v2.5_0735.h5,11,9,98.0,18,21,18,10,9,7,8,12,11
v2.5_0735.h5,11,10,88.0,21,15,15,10,2,12,11,13,3
v2.5_0051.h5,0,4,25.0,8,10,4,8,10,1,0,0,3
v2.5_0051.h5,0,6,31.0,13,13,5,13,13,5,0,0,0
v2.5_0051.h5,0,2,16.0,4,8,4,4,8,4,0,0,0
v2.5_0051.h5,0,8,135.0,29,37,14,18,2,13,11,35,1
v2.5_0051.h5,1,3,5.0,1,3,1,1,3,1,0,0,0
v2.5_0051.h5,1,6,26.0,10,11,3,10,11,1,0,0,2
v2.5_0051.h5,1,5,9.0,6,1,2,6,1,2,0,0,0
v2.5_0051.h5,1,2,27.0,2,16,4,1,16,2,1,0,2
v2.5_0051.h5,2,4,11.0,4,2,5,4,2,5,0,0,0
v2.5_0051.h5,2,6,17.0,9,5,2,9,5,1,0,0,1
v2.5_0051.h5,2,0,16.0,4,8,4,4,8,4,0,0,0
v2.5_0051.h5,2,5,32.0,7,17,3,5,17,0,2,0,3
v2.5_0051.h5,3,1,5.0,1,3,1,1,3,1,0,0,0
v2.5_0051.h5,3,6,21.0,9,8,3,9,8,2,0,0,1
v2.5_0051.h5,3,5,14.0,5,5,3,5,4,3,0,1,0
v2.5_0051.h5,3,2,26.0,4,13,4,0,13,3,4,0,1
v2.5_0051.h5,4,6,18.0,7,3,6,5,3,6,2,0,0
v2.5_0051.h5,4,3,27.0,4,11,8,4,11,8,0,0,0
v2.5_0051.h5,4,2,11.0,4,2,5,4,2,5,0,0,0
v2.5_0051.h5,4,0,25.0,8,10,4,8,10,1,0,0,3
v2.5_0051.h5,5,1,9.0,6,1,2,6,1,2,0,0,0
v2.5_0051.h5,5,3,14.0,5,5,3,5,4,3,0,1,0
v2.5_0051.h5,5,7,21.0,8,8,3,8,7,2,0,1,1
v2.5_0051.h5,5,2,32.0,7,17,3,5,17,0,2,0,3
v2.5_0051.h5,6,4,18.0,7,3,6,5,3,6,2,0,0
v2.5_0051.h5,6,9,72.0,15,20,8,10,1,5,5,19,3
v2.5_0051.h5,6,2,17.0,9,5,2,9,5,1,0,0,1
v2.5_0051.h5,6,5,19.0,4,12,1,4,12,1,0,0,0
v2.5_0051.h5,7,10,15.0,8,2,3,8,2,1,0,0,2
v2.5_0051.h5,7,1,28.0,14,9,4,14,8,4,0,1,0
v2.5_0051.h5,7,5,21.0,8,8,3,8,7,2,0,1,1
v2.5_0051.h5,7,11,39.0,15,11,6,15,8,4,0,3,2
v2.5_0051.h5,8,4,116.0,19,37,12,10,12,12,9,25,0
v2.5_0051.h5,8,9,44.0,6,18,13,5,16,13,1,2,0
v2.5_0051.h5,8,0,135.0,29,37,14,18,2,13,11,35,1
v2.5_0051.h5,8,2,117.0,22,37,17,14,10,17,8,27,0
v2.5_0051.h5,9,6,72.0,15,20,8,10,1,5,5,19,3
v2.5_0051.h5,9,4,80.0,18,23,5,15,4,1,3,19,4
v2.5_0051.h5,9,5,59.0,17,19,8,14,11,4,3,8,4
v2.5_0051.h5,9,7,38.0,9,18,5,6,18,2,3,0,3
