Num,Scenario,WellConfig,filename
583,71,OPT_0004_09,v2.4_0583.h5
584,82,OPT_0004_08,v2.4_0584.h5
585,73,OPT_0004_09,v2.4_0585.h5
586,72,OPT_0004_09,v2.4_0586.h5
587,84,OPT_0004_08,v2.4_0587.h5
588,83,OPT_0004_08,v2.4_0588.h5
589,81,OPT_0004_08,v2.4_0589.h5
590,77,OPT_0004_09,v2.4_0590.h5
591,80,OPT_0004_08,v2.4_0591.h5
592,85,OPT_0004_08,v2.4_0592.h5
593,81,OPT_0004_10,v2.4_0593.h5
594,82,OPT_0004_10,v2.4_0594.h5
595,80,OPT_0004_10,v2.4_0595.h5
596,85,OPT_0004_10,v2.4_0596.h5
597,83,OPT_0004_10,v2.4_0597.h5
598,79,OPT_0004_10,v2.4_0598.h5
599,84,OPT_0004_10,v2.4_0599.h5
600,78,OPT_0004_10,v2.4_0600.h5
601,75,OPT_0005_01,v2.4_0601.h5
602,76,OPT_0005_01,v2.4_0602.h5
603,73,OPT_0005_01,v2.4_0603.h5
604,71,OPT_0005_01,v2.4_0604.h5
605,72,OPT_0005_01,v2.4_0605.h5
606,74,OPT_0005_01,v2.4_0606.h5
607,75,OPT_0005_04,v2.4_0607.h5
608,74,OPT_0005_04,v2.4_0608.h5
609,71,OPT_0005_04,v2.4_0609.h5
610,73,OPT_0005_04,v2.4_0610.h5
611,72,OPT_0005_04,v2.4_0611.h5
612,79,OPT_0005_03,v2.4_0612.h5
613,85,OPT_0005_03,v2.4_0613.h5
614,84,OPT_0005_03,v2.4_0614.h5
615,80,OPT_0005_03,v2.4_0615.h5
616,80,OPT_0005_04,v2.4_0616.h5
617,82,OPT_0005_02,v2.4_0617.h5
618,75,OPT_0005_02,v2.4_0618.h5
619,79,OPT_0005_04,v2.4_0619.h5
620,78,OPT_0005_04,v2.4_0620.h5
621,83,OPT_0005_02,v2.4_0621.h5
622,81,OPT_0005_02,v2.4_0622.h5
623,72,OPT_0005_03,v2.4_0623.h5
624,74,OPT_0005_03,v2.4_0624.h5
625,76,OPT_0005_02,v2.4_0625.h5
626,73,OPT_0005_03,v2.4_0626.h5
627,77,OPT_0005_04,v2.4_0627.h5
628,76,OPT_0005_04,v2.4_0628.h5
629,77,OPT_0005_01,v2.4_0629.h5
630,85,OPT_0005_02,v2.4_0630.h5
631,71,OPT_0005_02,v2.4_0631.h5
632,72,OPT_0005_02,v2.4_0632.h5
633,81,OPT_0005_01,v2.4_0633.h5
634,82,OPT_0005_01,v2.4_0634.h5
635,74,OPT_0005_02,v2.4_0635.h5
636,73,OPT_0005_02,v2.4_0636.h5
637,83,OPT_0005_01,v2.4_0637.h5
638,85,OPT_0005_01,v2.4_0638.h5
639,71,OPT_0005_03,v2.4_0639.h5
640,78,OPT_0005_02,v2.4_0640.h5
641,80,OPT_0005_02,v2.4_0641.h5
642,79,OPT_0005_02,v2.4_0642.h5
643,84,OPT_0005_02,v2.4_0643.h5
644,76,OPT_0005_05,v2.4_0644.h5
645,84,OPT_0005_01,v2.4_0645.h5
646,77,OPT_0005_02,v2.4_0646.h5
647,75,OPT_0005_05,v2.4_0647.h5
648,78,OPT_0005_05,v2.4_0648.h5
649,80,OPT_0005_01,v2.4_0649.h5
650,77,OPT_0005_05,v2.4_0650.h5
651,78,OPT_0005_01,v2.4_0651.h5
652,79,OPT_0005_01,v2.4_0652.h5
653,82,OPT_0005_03,v2.4_0653.h5
654,82,OPT_0005_05,v2.4_0654.h5
655,74,OPT_0005_05,v2.4_0655.h5
656,81,OPT_0005_05,v2.4_0656.h5
657,83,OPT_0005_03,v2.4_0657.h5
658,76,OPT_0005_03,v2.4_0658.h5
659,77,OPT_0005_03,v2.4_0659.h5
660,75,OPT_0005_03,v2.4_0660.h5
661,79,OPT_0005_05,v2.4_0661.h5
662,78,OPT_0005_03,v2.4_0662.h5
663,81,OPT_0005_03,v2.4_0663.h5
664,80,OPT_0005_05,v2.4_0664.h5
665,75,OPT_0005_06,v2.4_0665.h5
666,76,OPT_0005_06,v2.4_0666.h5
667,73,OPT_0005_06,v2.4_0667.h5
668,77,OPT_0005_06,v2.4_0668.h5
669,74,OPT_0005_06,v2.4_0669.h5
670,72,OPT_0005_06,v2.4_0670.h5
671,85,OPT_0005_05,v2.4_0671.h5
672,82,OPT_0005_04,v2.4_0672.h5
673,81,OPT_0005_04,v2.4_0673.h5
674,71,OPT_0005_05,v2.4_0674.h5
675,73,OPT_0005_05,v2.4_0675.h5
676,83,OPT_0005_04,v2.4_0676.h5
677,84,OPT_0005_04,v2.4_0677.h5
678,80,OPT_0005_06,v2.4_0678.h5
679,85,OPT_0005_04,v2.4_0679.h5
680,72,OPT_0005_05,v2.4_0680.h5
681,79,OPT_0005_06,v2.4_0681.h5
682,82,OPT_0005_06,v2.4_0682.h5
683,84,OPT_0005_06,v2.4_0683.h5
684,83,OPT_0005_06,v2.4_0684.h5
685,78,OPT_0005_06,v2.4_0685.h5
686,85,OPT_0005_06,v2.4_0686.h5
687,81,OPT_0005_06,v2.4_0687.h5
688,71,OPT_0005_06,v2.4_0688.h5
689,84,OPT_0005_07,v2.4_0689.h5
690,85,OPT_0005_07,v2.4_0690.h5
691,74,OPT_0005_08,v2.4_0691.h5
692,73,OPT_0005_08,v2.4_0692.h5
693,71,OPT_0005_08,v2.4_0693.h5
694,83,OPT_0005_05,v2.4_0694.h5
695,72,OPT_0005_08,v2.4_0695.h5
696,84,OPT_0005_05,v2.4_0696.h5
697,82,OPT_0005_07,v2.4_0697.h5
698,75,OPT_0005_07,v2.4_0698.h5
699,83,OPT_0005_07,v2.4_0699.h5
700,77,OPT_0005_09,v2.4_0700.h5
701,76,OPT_0005_09,v2.4_0701.h5
702,73,OPT_0005_09,v2.4_0702.h5
703,75,OPT_0005_09,v2.4_0703.h5
704,76,OPT_0005_07,v2.4_0704.h5
705,71,OPT_0005_07,v2.4_0705.h5
706,81,OPT_0005_07,v2.4_0706.h5
707,78,OPT_0005_07,v2.4_0707.h5
708,77,OPT_0005_07,v2.4_0708.h5
709,72,OPT_0005_07,v2.4_0709.h5
710,73,OPT_0005_07,v2.4_0710.h5
711,79,OPT_0005_07,v2.4_0711.h5
712,74,OPT_0005_07,v2.4_0712.h5
713,80,OPT_0005_07,v2.4_0713.h5
714,82,OPT_0005_09,v2.4_0714.h5
715,80,OPT_0005_09,v2.4_0715.h5
716,81,OPT_0005_09,v2.4_0716.h5
717,83,OPT_0005_09,v2.4_0717.h5
718,85,OPT_0005_09,v2.4_0718.h5
719,84,OPT_0005_09,v2.4_0719.h5
720,79,OPT_0005_09,v2.4_0720.h5
721,78,OPT_0005_09,v2.4_0721.h5
722,84,OPT_0005_10,v2.4_0722.h5
723,85,OPT_0005_10,v2.4_0723.h5
724,82,OPT_0005_08,v2.4_0724.h5
725,83,OPT_0005_08,v2.4_0725.h5
726,74,OPT_0005_09,v2.4_0726.h5
727,72,OPT_0005_09,v2.4_0727.h5
728,71,OPT_0005_09,v2.4_0728.h5
729,75,OPT_0005_08,v2.4_0729.h5
730,78,OPT_0005_08,v2.4_0730.h5
731,76,OPT_0005_08,v2.4_0731.h5
732,81,OPT_0005_08,v2.4_0732.h5
733,79,OPT_0005_08,v2.4_0733.h5
734,80,OPT_0005_08,v2.4_0734.h5
735,85,OPT_0005_08,v2.4_0735.h5
736,84,OPT_0005_08,v2.4_0736.h5
737,77,OPT_0005_08,v2.4_0737.h5
738,82,OPT_0005_10,v2.4_0738.h5
739,80,OPT_0005_10,v2.4_0739.h5
740,81,OPT_0005_10,v2.4_0740.h5
741,75,OPT_0005_10,v2.4_0741.h5
742,71,OPT_0005_10,v2.4_0742.h5
743,77,OPT_0005_10,v2.4_0743.h5
744,78,OPT_0005_10,v2.4_0744.h5
745,79,OPT_0005_10,v2.4_0745.h5
746,76,OPT_0005_10,v2.4_0746.h5
747,83,OPT_0005_10,v2.4_0747.h5
748,72,OPT_0005_10,v2.4_0748.h5
749,73,OPT_0005_10,v2.4_0749.h5
750,74,OPT_0005_10,v2.4_0750.h5
751,73,OPT_0006_03,v2.4_0751.h5
752,72,OPT_0006_03,v2.4_0752.h5
753,74,OPT_0006_03,v2.4_0753.h5
754,75,OPT_0006_01,v2.4_0754.h5
755,82,OPT_0006_01,v2.4_0755.h5
756,71,OPT_0006_02,v2.4_0756.h5
757,81,OPT_0006_01,v2.4_0757.h5
758,73,OPT_0006_01,v2.4_0758.h5
759,80,OPT_0006_01,v2.4_0759.h5
760,71,OPT_0006_01,v2.4_0760.h5
761,76,OPT_0006_01,v2.4_0761.h5
762,77,OPT_0006_01,v2.4_0762.h5
763,74,OPT_0006_01,v2.4_0763.h5
764,78,OPT_0006_01,v2.4_0764.h5
765,84,OPT_0006_01,v2.4_0765.h5
766,72,OPT_0006_01,v2.4_0766.h5
767,79,OPT_0006_04,v2.4_0767.h5
768,81,OPT_0006_04,v2.4_0768.h5
769,76,OPT_0006_04,v2.4_0769.h5
770,79,OPT_0006_01,v2.4_0770.h5
771,80,OPT_0006_04,v2.4_0771.h5
772,77,OPT_0006_04,v2.4_0772.h5
773,85,OPT_0006_01,v2.4_0773.h5
774,72,OPT_0006_04,v2.4_0774.h5
775,75,OPT_0006_02,v2.4_0775.h5
776,78,OPT_0006_04,v2.4_0776.h5
777,75,OPT_0006_03,v2.4_0777.h5
778,74,OPT_0006_02,v2.4_0778.h5
779,71,OPT_0006_03,v2.4_0779.h5
780,83,OPT_0006_01,v2.4_0780.h5
781,73,OPT_0006_02,v2.4_0781.h5
782,76,OPT_0006_02,v2.4_0782.h5
783,78,OPT_0006_03,v2.4_0783.h5
784,84,OPT_0006_02,v2.4_0784.h5
785,85,OPT_0006_02,v2.4_0785.h5
786,82,OPT_0006_02,v2.4_0786.h5
787,72,OPT_0006_02,v2.4_0787.h5
788,77,OPT_0006_03,v2.4_0788.h5
789,81,OPT_0006_02,v2.4_0789.h5
790,76,OPT_0006_03,v2.4_0790.h5
791,83,OPT_0006_02,v2.4_0791.h5
792,80,OPT_0006_02,v2.4_0792.h5
793,79,OPT_0006_03,v2.4_0793.h5
794,78,OPT_0006_02,v2.4_0794.h5
795,77,OPT_0006_02,v2.4_0795.h5
796,79,OPT_0006_02,v2.4_0796.h5
797,75,OPT_0006_04,v2.4_0797.h5
798,74,OPT_0006_04,v2.4_0798.h5
799,73,OPT_0006_04,v2.4_0799.h5
800,84,OPT_0006_03,v2.4_0800.h5
801,83,OPT_0006_03,v2.4_0801.h5
802,82,OPT_0006_03,v2.4_0802.h5
803,81,OPT_0006_03,v2.4_0803.h5
804,85,OPT_0006_03,v2.4_0804.h5
805,80,OPT_0006_03,v2.4_0805.h5
806,71,OPT_0006_04,v2.4_0806.h5
807,82,OPT_0006_04,v2.4_0807.h5
808,71,OPT_0006_05,v2.4_0808.h5
809,78,OPT_0006_05,v2.4_0809.h5
810,85,OPT_0006_04,v2.4_0810.h5
811,79,OPT_0006_05,v2.4_0811.h5
812,84,OPT_0006_04,v2.4_0812.h5
813,83,OPT_0006_04,v2.4_0813.h5
814,77,OPT_0006_05,v2.4_0814.h5
815,71,OPT_0006_06,v2.4_0815.h5
816,73,OPT_0006_06,v2.4_0816.h5
817,75,OPT_0006_06,v2.4_0817.h5
818,72,OPT_0006_06,v2.4_0818.h5
819,82,OPT_0006_05,v2.4_0819.h5
820,74,OPT_0006_06,v2.4_0820.h5
821,85,OPT_0006_05,v2.4_0821.h5
822,81,OPT_0006_05,v2.4_0822.h5
823,83,OPT_0006_05,v2.4_0823.h5
824,84,OPT_0006_05,v2.4_0824.h5
826,75,OPT_0006_05,v2.4_0826.h5
827,76,OPT_0006_07,v2.4_0827.h5
828,84,OPT_0006_07,v2.4_0828.h5
829,79,OPT_0006_07,v2.4_0829.h5
830,81,OPT_0006_07,v2.4_0830.h5
831,85,OPT_0006_07,v2.4_0831.h5
832,80,OPT_0006_07,v2.4_0832.h5
833,82,OPT_0006_07,v2.4_0833.h5
834,76,OPT_0006_05,v2.4_0834.h5
835,75,OPT_0006_07,v2.4_0835.h5
836,77,OPT_0006_07,v2.4_0836.h5
837,78,OPT_0006_07,v2.4_0837.h5
838,83,OPT_0006_07,v2.4_0838.h5
839,73,OPT_0006_05,v2.4_0839.h5
840,72,OPT_0006_05,v2.4_0840.h5
841,74,OPT_0006_05,v2.4_0841.h5
842,82,OPT_0006_06,v2.4_0842.h5
843,71,OPT_0006_07,v2.4_0843.h5
844,76,OPT_0006_06,v2.4_0844.h5
845,81,OPT_0006_06,v2.4_0845.h5
846,80,OPT_0006_06,v2.4_0846.h5
847,83,OPT_0006_06,v2.4_0847.h5
848,73,OPT_0006_07,v2.4_0848.h5
849,74,OPT_0006_07,v2.4_0849.h5
850,72,OPT_0006_07,v2.4_0850.h5
851,84,OPT_0006_06,v2.4_0851.h5
852,78,OPT_0006_06,v2.4_0852.h5
853,77,OPT_0006_06,v2.4_0853.h5
854,85,OPT_0006_06,v2.4_0854.h5
855,79,OPT_0006_06,v2.4_0855.h5
856,82,OPT_0006_08,v2.4_0856.h5
857,81,OPT_0006_08,v2.4_0857.h5
858,84,OPT_0006_08,v2.4_0858.h5
859,83,OPT_0006_08,v2.4_0859.h5
860,71,OPT_0006_08,v2.4_0860.h5
861,76,OPT_0006_08,v2.4_0861.h5
862,78,OPT_0006_08,v2.4_0862.h5
863,75,OPT_0006_08,v2.4_0863.h5
864,72,OPT_0006_09,v2.4_0864.h5
865,73,OPT_0006_08,v2.4_0865.h5
866,72,OPT_0006_08,v2.4_0866.h5
867,71,OPT_0006_09,v2.4_0867.h5
868,74,OPT_0006_08,v2.4_0868.h5
869,85,OPT_0006_08,v2.4_0869.h5
870,80,OPT_0006_08,v2.4_0870.h5
871,79,OPT_0006_08,v2.4_0871.h5
872,77,OPT_0006_08,v2.4_0872.h5
873,75,OPT_0006_10,v2.4_0873.h5
874,77,OPT_0006_09,v2.4_0874.h5
875,72,OPT_0006_10,v2.4_0875.h5
876,74,OPT_0006_10,v2.4_0876.h5
877,71,OPT_0006_10,v2.4_0877.h5
878,73,OPT_0006_09,v2.4_0878.h5
879,85,OPT_0006_09,v2.4_0879.h5
880,73,OPT_0006_10,v2.4_0880.h5
881,83,OPT_0006_09,v2.4_0881.h5
882,75,OPT_0006_09,v2.4_0882.h5
883,79,OPT_0006_09,v2.4_0883.h5
884,84,OPT_0006_09,v2.4_0884.h5
885,78,OPT_0006_09,v2.4_0885.h5
886,76,OPT_0006_09,v2.4_0886.h5
887,74,OPT_0006_09,v2.4_0887.h5
888,82,OPT_0006_09,v2.4_0888.h5
889,81,OPT_0006_09,v2.4_0889.h5
890,80,OPT_0006_09,v2.4_0890.h5
891,82,OPT_0006_10,v2.4_0891.h5
892,76,OPT_0006_10,v2.4_0892.h5
893,81,OPT_0006_10,v2.4_0893.h5
894,83,OPT_0006_10,v2.4_0894.h5
895,84,OPT_0006_10,v2.4_0895.h5
896,80,OPT_0006_10,v2.4_0896.h5
897,79,OPT_0006_10,v2.4_0897.h5
898,77,OPT_0006_10,v2.4_0898.h5
899,78,OPT_0006_10,v2.4_0899.h5
900,85,OPT_0006_10,v2.4_0900.h5
901,84,OPT_0007_01,v2.4_0901.h5
902,81,OPT_0007_01,v2.4_0902.h5
903,72,OPT_0007_01,v2.4_0903.h5
904,80,OPT_0007_01,v2.4_0904.h5
905,71,OPT_0007_01,v2.4_0905.h5
906,74,OPT_0007_01,v2.4_0906.h5
907,77,OPT_0007_01,v2.4_0907.h5
908,73,OPT_0007_01,v2.4_0908.h5
909,78,OPT_0007_01,v2.4_0909.h5
910,76,OPT_0007_01,v2.4_0910.h5
911,75,OPT_0007_01,v2.4_0911.h5
912,83,OPT_0007_01,v2.4_0912.h5
913,71,OPT_0007_02,v2.4_0913.h5
914,82,OPT_0007_01,v2.4_0914.h5
915,79,OPT_0007_01,v2.4_0915.h5
916,85,OPT_0007_01,v2.4_0916.h5
917,83,OPT_0007_02,v2.4_0917.h5
918,76,OPT_0007_03,v2.4_0918.h5
919,75,OPT_0007_03,v2.4_0919.h5
920,84,OPT_0007_02,v2.4_0920.h5
921,73,OPT_0007_03,v2.4_0921.h5
922,74,OPT_0007_03,v2.4_0922.h5
923,73,OPT_0007_02,v2.4_0923.h5
924,72,OPT_0007_02,v2.4_0924.h5
925,76,OPT_0007_02,v2.4_0925.h5
926,75,OPT_0007_02,v2.4_0926.h5
927,71,OPT_0007_03,v2.4_0927.h5
928,82,OPT_0007_02,v2.4_0928.h5
929,85,OPT_0007_02,v2.4_0929.h5
930,74,OPT_0007_02,v2.4_0930.h5
931,77,OPT_0007_02,v2.4_0931.h5
932,81,OPT_0007_02,v2.4_0932.h5
933,80,OPT_0007_02,v2.4_0933.h5
934,78,OPT_0007_02,v2.4_0934.h5
935,79,OPT_0007_03,v2.4_0935.h5
936,80,OPT_0007_03,v2.4_0936.h5
937,77,OPT_0007_03,v2.4_0937.h5
938,79,OPT_0007_02,v2.4_0938.h5
939,72,OPT_0007_03,v2.4_0939.h5
940,78,OPT_0007_03,v2.4_0940.h5
941,71,OPT_0007_04,v2.4_0941.h5
942,73,OPT_0007_04,v2.4_0942.h5
943,82,OPT_0007_03,v2.4_0943.h5
944,75,OPT_0007_04,v2.4_0944.h5
945,72,OPT_0007_04,v2.4_0945.h5
946,76,OPT_0007_04,v2.4_0946.h5
947,81,OPT_0007_03,v2.4_0947.h5
948,85,OPT_0007_03,v2.4_0948.h5
949,83,OPT_0007_03,v2.4_0949.h5
950,78,OPT_0007_04,v2.4_0950.h5
951,74,OPT_0007_04,v2.4_0951.h5
952,84,OPT_0007_03,v2.4_0952.h5
953,77,OPT_0007_04,v2.4_0953.h5
954,82,OPT_0007_05,v2.4_0954.h5
955,84,OPT_0007_04,v2.4_0955.h5
956,85,OPT_0007_04,v2.4_0956.h5
957,80,OPT_0007_04,v2.4_0957.h5
958,81,OPT_0007_05,v2.4_0958.h5
959,75,OPT_0007_05,v2.4_0959.h5
960,82,OPT_0007_04,v2.4_0960.h5
961,83,OPT_0007_05,v2.4_0961.h5
962,74,OPT_0007_05,v2.4_0962.h5
963,71,OPT_0007_05,v2.4_0963.h5
964,80,OPT_0007_05,v2.4_0964.h5
965,81,OPT_0007_04,v2.4_0965.h5
966,83,OPT_0007_04,v2.4_0966.h5
967,78,OPT_0007_05,v2.4_0967.h5
968,77,OPT_0007_05,v2.4_0968.h5
969,73,OPT_0007_05,v2.4_0969.h5
970,79,OPT_0007_05,v2.4_0970.h5
971,72,OPT_0007_05,v2.4_0971.h5
972,76,OPT_0007_05,v2.4_0972.h5
973,79,OPT_0007_04,v2.4_0973.h5
974,76,OPT_0007_07,v2.4_0974.h5
975,71,OPT_0007_07,v2.4_0975.h5
976,75,OPT_0007_07,v2.4_0976.h5
977,73,OPT_0007_06,v2.4_0977.h5
978,73,OPT_0007_07,v2.4_0978.h5
979,72,OPT_0007_07,v2.4_0979.h5
980,82,OPT_0007_06,v2.4_0980.h5
981,76,OPT_0007_06,v2.4_0981.h5
982,80,OPT_0007_06,v2.4_0982.h5
983,75,OPT_0007_06,v2.4_0983.h5
984,74,OPT_0007_06,v2.4_0984.h5
985,71,OPT_0007_06,v2.4_0985.h5
986,79,OPT_0007_06,v2.4_0986.h5
987,85,OPT_0007_05,v2.4_0987.h5
988,72,OPT_0007_06,v2.4_0988.h5
989,84,OPT_0007_05,v2.4_0989.h5
990,74,OPT_0007_07,v2.4_0990.h5
991,83,OPT_0007_06,v2.4_0991.h5
992,84,OPT_0007_06,v2.4_0992.h5
993,73,OPT_0007_09,v2.4_0993.h5
994,85,OPT_0007_06,v2.4_0994.h5
995,81,OPT_0007_06,v2.4_0995.h5
996,78,OPT_0007_06,v2.4_0996.h5
997,77,OPT_0007_06,v2.4_0997.h5
998,82,OPT_0007_07,v2.4_0998.h5
999,81,OPT_0007_07,v2.4_0999.h5
1000,82,OPT_0007_08,v2.4_1000.h5
1001,83,OPT_0007_08,v2.4_1001.h5
1002,77,OPT_0007_08,v2.4_1002.h5
1003,78,OPT_0007_07,v2.4_1003.h5
1004,71,OPT_0007_09,v2.4_1004.h5
1005,83,OPT_0007_07,v2.4_1005.h5
1006,80,OPT_0007_07,v2.4_1006.h5
1007,80,OPT_0007_08,v2.4_1007.h5
1008,84,OPT_0007_08,v2.4_1008.h5
1009,81,OPT_0007_08,v2.4_1009.h5
1010,84,OPT_0007_07,v2.4_1010.h5
1011,85,OPT_0007_08,v2.4_1011.h5
1012,72,OPT_0007_09,v2.4_1012.h5
1013,71,OPT_0007_08,v2.4_1013.h5
1014,79,OPT_0007_07,v2.4_1014.h5
1015,73,OPT_0007_08,v2.4_1015.h5
1016,74,OPT_0007_08,v2.4_1016.h5
1017,85,OPT_0007_07,v2.4_1017.h5
1018,77,OPT_0007_07,v2.4_1018.h5
1019,75,OPT_0007_08,v2.4_1019.h5
1020,76,OPT_0007_08,v2.4_1020.h5
1021,72,OPT_0007_08,v2.4_1021.h5
1022,79,OPT_0007_08,v2.4_1022.h5
1023,78,OPT_0007_10,v2.4_1023.h5
1024,78,OPT_0007_08,v2.4_1024.h5
1025,78,OPT_0007_09,v2.4_1025.h5
1026,79,OPT_0007_10,v2.4_1026.h5
1027,71,OPT_0007_10,v2.4_1027.h5
1028,80,OPT_0007_10,v2.4_1028.h5
1029,76,OPT_0007_10,v2.4_1029.h5
1030,85,OPT_0007_09,v2.4_1030.h5
1031,72,OPT_0007_10,v2.4_1031.h5
1032,75,OPT_0007_10,v2.4_1032.h5
1033,75,OPT_0007_09,v2.4_1033.h5
1034,74,OPT_0007_09,v2.4_1034.h5
1035,80,OPT_0007_09,v2.4_1035.h5
1036,79,OPT_0007_09,v2.4_1036.h5
1037,77,OPT_0007_10,v2.4_1037.h5
1038,81,OPT_0007_09,v2.4_1038.h5
1039,76,OPT_0007_09,v2.4_1039.h5
1040,82,OPT_0007_09,v2.4_1040.h5
1041,81,OPT_0007_10,v2.4_1041.h5
1042,84,OPT_0007_09,v2.4_1042.h5
1043,73,OPT_0007_10,v2.4_1043.h5
1044,83,OPT_0007_09,v2.4_1044.h5
1045,74,OPT_0007_10,v2.4_1045.h5
1046,77,OPT_0007_09,v2.4_1046.h5
1047,84,OPT_0007_10,v2.4_1047.h5
1048,82,OPT_0007_10,v2.4_1048.h5
1049,83,OPT_0007_10,v2.4_1049.h5
1050,85,OPT_0007_10,v2.4_1050.h5
1051,71,OPT_0008_01,v2.4_1051.h5
1052,73,OPT_0008_01,v2.4_1052.h5
1053,75,OPT_0008_01,v2.4_1053.h5
1054,74,OPT_0008_01,v2.4_1054.h5
1055,72,OPT_0008_01,v2.4_1055.h5
1056,76,OPT_0008_01,v2.4_1056.h5
1057,77,OPT_0008_01,v2.4_1057.h5
1058,73,OPT_0008_02,v2.4_1058.h5
1059,82,OPT_0008_02,v2.4_1059.h5
1060,75,OPT_0008_02,v2.4_1060.h5
1061,81,OPT_0008_02,v2.4_1061.h5
1062,85,OPT_0008_01,v2.4_1062.h5
1063,71,OPT_0008_02,v2.4_1063.h5
1064,81,OPT_0008_01,v2.4_1064.h5
1065,82,OPT_0008_01,v2.4_1065.h5
1066,76,OPT_0008_02,v2.4_1066.h5
1067,79,OPT_0008_02,v2.4_1067.h5
1068,78,OPT_0008_01,v2.4_1068.h5
1069,80,OPT_0008_02,v2.4_1069.h5
1070,80,OPT_0008_01,v2.4_1070.h5
1071,74,OPT_0008_02,v2.4_1071.h5
1072,84,OPT_0008_01,v2.4_1072.h5
1073,83,OPT_0008_01,v2.4_1073.h5
1074,72,OPT_0008_02,v2.4_1074.h5
1075,77,OPT_0008_02,v2.4_1075.h5
1076,78,OPT_0008_02,v2.4_1076.h5
1077,79,OPT_0008_01,v2.4_1077.h5
1078,75,OPT_0008_03,v2.4_1078.h5
1079,83,OPT_0008_02,v2.4_1079.h5
1080,71,OPT_0008_03,v2.4_1080.h5
1081,76,OPT_0008_03,v2.4_1081.h5
1082,78,OPT_0008_03,v2.4_1082.h5
1083,84,OPT_0008_02,v2.4_1083.h5
1084,82,OPT_0008_03,v2.4_1084.h5
1085,73,OPT_0008_03,v2.4_1085.h5
1086,85,OPT_0008_02,v2.4_1086.h5
1087,84,OPT_0008_03,v2.4_1087.h5
1088,72,OPT_0008_03,v2.4_1088.h5
1089,83,OPT_0008_03,v2.4_1089.h5
1090,81,OPT_0008_03,v2.4_1090.h5
1091,85,OPT_0008_03,v2.4_1091.h5
1092,80,OPT_0008_03,v2.4_1092.h5
1093,79,OPT_0008_03,v2.4_1093.h5
1094,74,OPT_0008_03,v2.4_1094.h5
1095,77,OPT_0008_03,v2.4_1095.h5
1096,71,OPT_0008_05,v2.4_1096.h5
1097,84,OPT_0008_04,v2.4_1097.h5
1098,75,OPT_0008_05,v2.4_1098.h5
1099,75,OPT_0008_04,v2.4_1099.h5
1100,76,OPT_0008_04,v2.4_1100.h5
1101,82,OPT_0008_04,v2.4_1101.h5
1102,73,OPT_0008_05,v2.4_1102.h5
1103,81,OPT_0008_04,v2.4_1103.h5
1104,80,OPT_0008_04,v2.4_1104.h5
1105,74,OPT_0008_05,v2.4_1105.h5
1106,71,OPT_0008_04,v2.4_1106.h5
1107,73,OPT_0008_04,v2.4_1107.h5
1108,76,OPT_0008_05,v2.4_1108.h5
1109,72,OPT_0008_05,v2.4_1109.h5
1110,85,OPT_0008_04,v2.4_1110.h5
1111,72,OPT_0008_04,v2.4_1111.h5
1112,74,OPT_0008_04,v2.4_1112.h5
1113,83,OPT_0008_04,v2.4_1113.h5
1114,78,OPT_0008_04,v2.4_1114.h5
1115,77,OPT_0008_04,v2.4_1115.h5
1116,79,OPT_0008_04,v2.4_1116.h5
1117,75,OPT_0008_06,v2.4_1117.h5
1118,82,OPT_0008_05,v2.4_1118.h5
1119,71,OPT_0008_06,v2.4_1119.h5
1120,73,OPT_0008_06,v2.4_1120.h5
1121,81,OPT_0008_05,v2.4_1121.h5
1122,85,OPT_0008_05,v2.4_1122.h5
1123,80,OPT_0008_06,v2.4_1123.h5
1124,74,OPT_0008_06,v2.4_1124.h5
1125,83,OPT_0008_05,v2.4_1125.h5
1126,79,OPT_0008_06,v2.4_1126.h5
1127,76,OPT_0008_06,v2.4_1127.h5
1128,84,OPT_0008_05,v2.4_1128.h5
1129,79,OPT_0008_05,v2.4_1129.h5
1130,78,OPT_0008_06,v2.4_1130.h5
1131,78,OPT_0008_05,v2.4_1131.h5
1132,80,OPT_0008_05,v2.4_1132.h5
1133,77,OPT_0008_05,v2.4_1133.h5
1134,72,OPT_0008_06,v2.4_1134.h5
1135,77,OPT_0008_06,v2.4_1135.h5
1136,81,OPT_0008_07,v2.4_1136.h5
1137,83,OPT_0008_07,v2.4_1137.h5
1138,80,OPT_0008_07,v2.4_1138.h5
1139,75,OPT_0008_07,v2.4_1139.h5
1140,82,OPT_0008_07,v2.4_1140.h5
1141,71,OPT_0008_07,v2.4_1141.h5
1142,75,OPT_0008_08,v2.4_1142.h5
1143,73,OPT_0008_07,v2.4_1143.h5
1144,74,OPT_0008_07,v2.4_1144.h5
1145,72,OPT_0008_07,v2.4_1145.h5
1146,74,OPT_0008_08,v2.4_1146.h5
1147,79,OPT_0008_07,v2.4_1147.h5
1148,76,OPT_0008_07,v2.4_1148.h5
1149,78,OPT_0008_07,v2.4_1149.h5
1150,77,OPT_0008_07,v2.4_1150.h5
1151,84,OPT_0008_07,v2.4_1151.h5
1152,85,OPT_0008_07,v2.4_1152.h5
1153,82,OPT_0008_06,v2.4_1153.h5
1154,71,OPT_0008_08,v2.4_1154.h5
1155,73,OPT_0008_08,v2.4_1155.h5
1156,83,OPT_0008_06,v2.4_1156.h5
1157,84,OPT_0008_06,v2.4_1157.h5
1158,72,OPT_0008_08,v2.4_1158.h5
